created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,
Mon Mar 28 08:05:37 +0000 2022;1508354611219873793;Kangen kostan budi luhur;0;0;0;0;in;1134295098731012096;1508354611219873793;myfthrrk;https://twitter.com/myfthrrk/status/1508354611219873793,,,,,,,,,,,,,
Mon Mar 28 05:11:50 +0000 2022;1508310876507586561;Just posted a photo @ Universitas Budi Luhur https://t.co/xmyln9Z9w4;0;0;0;0;en;253746389;1508310876507586561;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1508310876507586561,,,,,,,,,,,,,
Mon Mar 28 02:42:39 +0000 2022;1508273332939988994;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1508273332939988994;Jokamlicious;https://twitter.com/Jokamlicious/status/1508273332939988994,,,,,,,,,,,,,
Sun Mar 27 18:54:08 +0000 2022;1508155426504081408;@anandaken2 Ldii punya konsep budi luhur atau kalau di syi'ah namanya taqiyah, hujjah mereka berdusta untuk siyasat melawan pasukan kafir, karna faham mereka takfir brutal hal sepertu itu halal di kerjakan;0;0;0;0;in;1335173307625218048;1507248829946818560;jalupitekk;https://twitter.com/jalupitekk/status/1508155426504081408,,,,,,,,,,,
Sun Mar 27 13:25:45 +0000 2022;1508072787163836416;pernah ingin menjadi sosok yg luhur budi pekerti, bahkan ingin suci tapi itu tidak bekerja. jiwa memang tidak menuntut begini begitu;0;0;0;1;in;1488445714753810433;1508072787163836416;hrhri_;https://twitter.com/hrhri_/status/1508072787163836416,,,,,,,,,,,,
Sun Mar 27 09:42:40 +0000 2022;1508016644614135808;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1508016644614135808;Jokamlicious;https://twitter.com/Jokamlicious/status/1508016644614135808,,,,,,,,,,,,,
Sun Mar 27 08:18:49 +0000 2022;1507995545461133314;Setelah sekian tahun ga pernah lwt sini...kangen! Ee....ga taunya ga berubah macetnya...teteup macet bahkqn makin parah.  Jl cileduk raya, sepanjang puribeta sampai univ budi lùhur..lanjut ke batas....😭😪 https://t.co/AMNyqkiyBs;0;0;0;0;in;99968254;1507995545461133314;Uncle_Bob_PBH;https://twitter.com/Uncle_Bob_PBH/status/1507995545461133314,,,,,,,,,,,,
Sun Mar 27 04:58:39 +0000 2022;1507945172231159808;Calon Duta Blutizen 2022 Terpilih Universitas Budi Luhur Harus Paham Isu Terkini - https://t.co/jBNDFszg6h ..........;0;0;0;0;in;817669043792420864;1507945172231159808;kalderanews;https://twitter.com/kalderanews/status/1507945172231159808,,,,,,,,,,,,,
Sun Mar 27 04:58:34 +0000 2022;1507945150550798338;Calon Duta Blutizen 2022 Terpilih Universitas Budi Luhur Harus Paham Isu Terkini - https://t.co/jBNDFszg6h;0;0;0;0;in;817669043792420864;1507945150550798338;kalderanews;https://twitter.com/kalderanews/status/1507945150550798338,,,,,,,,,,,,,
Sun Mar 27 02:34:13 +0000 2022;1507908821372620805;Just posted a photo @ Universitas Budi Luhur https://t.co/J7cpUrRATP;0;0;0;0;en;253746389;1507908821372620805;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1507908821372620805,,,,,,,,,,,,,
Sun Mar 27 00:00:01 +0000 2022;1507870017664479232;Pasti budi luhur toh mas? Adik saya cowo yg kerja kalopun ditempat kerjanya ada mesjid lain aja ttep disuruh jumatan ke mesjid ldii sekalipun jauh. Kalopun sampean ga budi luhur, sampean termasuk jamaah yang ga paham;0;0;0;0;in;1504069024988397570;1507870017664479232;___________bia7;https://twitter.com/___________bia7/status/1507870017664479232,,,,,,,,,,,,
Sat Mar 26 16:42:39 +0000 2022;1507759949770031110;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1507759949770031110;Jokamlicious;https://twitter.com/Jokamlicious/status/1507759949770031110,,,,,,,,,,,,,
Sat Mar 26 16:21:44 +0000 2022;1507754686614577152;Just posted a photo @ Universitas Budi Luhur https://t.co/N436z8ZhuL;0;0;0;0;en;253746389;1507754686614577152;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1507754686614577152,,,,,,,,,,,,,
Sat Mar 26 16:19:31 +0000 2022;1507754126373015559;Just posted a photo @ Universitas Budi Luhur https://t.co/uFcvo10BnG;0;0;0;0;en;253746389;1507754126373015559;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1507754126373015559,,,,,,,,,,,,,
Sat Mar 26 16:10:01 +0000 2022;1507751738736009219;Just posted a photo @ Universitas Budi Luhur https://t.co/cv8L7TUIp7;0;0;0;0;en;253746389;1507751738736009219;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1507751738736009219,,,,,,,,,,,,,
Sat Mar 26 15:55:33 +0000 2022;1507748096314380300;💜🕊Mencegah diri dari mengawasi orang lain itu sebagian dari ketenangan .. Tidak melebur kedalam hal yang tak berfaidah adalah Bagian dari Budi Pekerti luhur..  Diam adalah sebgian dari hikmah , jatmiko dan jawaban bagi ber macam pertanyaan .. https://t.co/b8NOwN2Aj2;0;0;0;11;in;701273543544324096;1507748096314380300;JamalallailN;https://twitter.com/JamalallailN/status/1507748096314380300,,,,,,,,,,,,
Sat Mar 26 13:47:58 +0000 2022;1507715991039791111;Tman ku sngt takde akhlak budi luhur membawaku ke lingkaran sesad;0;0;0;0;in;1218738212710969345;1507715991039791111;Squeenzizi;https://twitter.com/Squeenzizi/status/1507715991039791111,,,,,,,,,,,,,
Sat Mar 26 13:32:29 +0000 2022;1507712092513914885;@ide2nesia @Jayandaru2020 @edwinsaragih @toemar_loega @Hayuningrat7 @satriadjenar @mohmahfudmd @tribunnews @filosofiksi @RefublikAteis @raka_semara @AremaNita__ KELUHURAN di mata Allah: tulus+rela+ikhlas itu NOMOR SATU tapi NOMOR DUA NYA berupa AMAL LUHUR bukan AMAL HINA.  KELUHURAN di mata publik: AMAL LUHUR itu NOMO SATU, sedang TULUS+RELA+IKHLAS itu NOMOR DUA: tak tulus + tak rela + tak ikhlas YA GPP daripada dia kasih aku AMAL BURUK.;0;1;0;0;in;1203075185420599296;1507315083034374145;Budi_2232;https://twitter.com/Budi_2232/status/1507712092513914885,,,,,,,,,,,,
Sat Mar 26 11:23:51 +0000 2022;1507679722385276933;@ChusnulCh__ Tak belajar budi pekerti luhur;0;0;0;3;in;1318267351;1507670821980241928;ObasuGy;https://twitter.com/ObasuGy/status/1507679722385276933,,,,,,,,,,,,,
Sat Mar 26 11:22:26 +0000 2022;1507679363495460869;Ibu Chazizah Gusnita, M.KRIM (Dosen Kriminologi Universitas Budi Luhur), Kak Ayu Rezky Oktavianti S.PSI, https://t.co/WczOq7klCy ( DARASA Consulting, Counseling, Coaching)  PODCAST SABI Episode Pertama.Kita bahas semuanya di PODCAST SABI!  #SahabatBicara🔗 https://t.co/K52jvHRe7g;0;0;0;0;in;1479757801299738627;1507679363495460869;4_gp2024;https://twitter.com/4_gp2024/status/1507679363495460869,,,,,,,,
Sat Mar 26 06:54:03 +0000 2022;1507611824014835719;Calon Duta Blutizen 2022 Terpilih yang Digelar Universitas Budi Luhur, Harus Paham Isu Terkini - https://t.co/6hFXFEv3Cf;0;0;0;0;in;817669043792420864;1507611824014835719;kalderanews;https://twitter.com/kalderanews/status/1507611824014835719,,,,,,,,,,,,
Sat Mar 26 05:26:51 +0000 2022;1507589878141243394;@NovalAssegaf Budi Pekerti yg luhur adalah Jatidiri Bangsa Nusantara;0;0;0;0;in;409343156;1507589399240146950;DolangMas;https://twitter.com/DolangMas/status/1507589878141243394,,,,,,,,,,,,,
Fri Mar 25 23:42:40 +0000 2022;1507503262114938881;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;1;in;2476435299;1507503262114938881;Jokamlicious;https://twitter.com/Jokamlicious/status/1507503262114938881,,,,,,,,,,,,,
Fri Mar 25 14:51:12 +0000 2022;1507369516346458113;@CNNIndonesia Gpp 100rbu pun masih aman.. kan Ikn ini cita2 luhur budi pekerti seluruh rakyat indonesia yang berhasil di wujudkan pak de joyoboyo bin satrio piningit kita pak de kita .. yowes terimo wae... Rapopo... Aman... NKRI harga mati;0;0;0;0;in;2453204732;1507326625167593472;KrupukMr;https://twitter.com/KrupukMr/status/1507369516346458113,,,,,,,,,,,,,
Fri Mar 25 12:25:21 +0000 2022;1507332811841146884;MINYAK GORENG LANGKA ? EMAK-EMAK MENJERIT !!!  Ibu Chazizah Gusnita, M.KRIM ( Dosen Kriminologi Universitas Budi Luhur ), Kak Ayu Rezky Oktavianti S.PSI, https://t.co/zd7Lm7QFNP ( DARASA Consulting, Counseling, Coaching ) hadir dalam PODCAST SABI Episode Pertama.  #SahabatBicara https://t.co/FmRugGQgg6;0;1;4;4;in;1230994530083565568;1507332811841146884;sahabatganjar;https://twitter.com/sahabatganjar/status/1507332811841146884,,,,,,,,
Fri Mar 25 11:57:57 +0000 2022;1507325913817440259;Ibu Chazizah Gusnita, M.KRIM ( Dosen Kriminologi Universitas Budi Luhur ), Kak Ayu Rezky Oktavianti S.PSI, https://t.co/k3r75ebehh ( DARASA Consulting, Counseling, Coaching ) hadir dalam PODCAST SABI Episode Pertama  🔗 https://t.co/Z2mv10Trsg;0;0;0;0;in;2162133289;1507325913817440259;sahabatganjarid;https://twitter.com/sahabatganjarid/status/1507325913817440259,,,,,,,,
Fri Mar 25 07:51:04 +0000 2022;1507263785827913733;@anandaken2 @Rezaaliakbar @audialshahr @mkoyww Mjb maaf mbak berarti itu poin poinnya fakta ya mbak? Khususnya poin no 8 yg istilahnya budi luhur itu?;0;3;0;1;in;2857530186;1507195158508449794;sigitox;https://twitter.com/sigitox/status/1507263785827913733,,,,,,,,,,,,,
Fri Mar 25 06:42:39 +0000 2022;1507246568545533957;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1507246568545533957;Jokamlicious;https://twitter.com/Jokamlicious/status/1507246568545533957,,,,,,,,,,,,,
Fri Mar 25 06:02:38 +0000 2022;1507236495580561415;@bil_lou @takeawayplease @Dark_Magic_Ian @historia_id tapi mereka ada istilah FBBL (fatonah bitonah budi luhur), mirip taqiyah di syiah, gimana dong?;0;0;0;0;in;1909967503;1506797947308105734;kakigajah1971;https://twitter.com/kakigajah1971/status/1507236495580561415,,,,,,,,,,,
Fri Mar 25 04:54:48 +0000 2022;1507219424105103360;@hufflilys wah iya? selama ini kami diajarin untuk punya budi pekerti luhur sih, jadi kayaknya ga mungkin kalo ada ibu moro nyiram rok kayak gitu. ibunya yang bilang kalo itu mushola ldii?  aku juga pengalaman numpang sholat di masjid ldii luar daerahku pas lg skripsian, dan posisi-;0;2;0;0;in;2189684622;1507164705097682945;sweetkeiy0z;https://twitter.com/sweetkeiy0z/status/1507219424105103360,,,,,,,,,,,
Fri Mar 25 04:43:14 +0000 2022;1507216513828196352;@HoldenKlasik Sungguh Indah🙏;0;0;0;0;in;1147384878708609024;1506297290427883520;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1507216513828196352,,,,,,,,,,,,,
Fri Mar 25 04:05:39 +0000 2022;1507207054619987972;@AAlfatih18 @Syahidakbar_ Kalo di situ namanya fathonah bithonah budi luhur;0;0;0;0;in;1085173447712432130;1305328197479792640;burhanahyar;https://twitter.com/burhanahyar/status/1507207054619987972,,,,,,,,,,,,,
Fri Mar 25 02:03:36 +0000 2022;1507176343347216387;[ PROGRAM MAHASISWA WIRAUSAHA 2022 ]  Selamat dan sukses atas lolosnya Tim Gadjah Mada Scout Store di PMW 2022🏅 Semangat menjalankan usaha dan terus berkarya!!  ⚜Satya Darma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜  #gerakanpramuka #pramukadiy #pramukaugm https://t.co/RX7i08R0Bc;0;0;0;1;in;774312732;1507176343347216387;PramukaUGM;https://twitter.com/PramukaUGM/status/1507176343347216387,,,,,,,,,,,,,
Fri Mar 25 02:00:21 +0000 2022;1507175523918753800;Seorang anak kecil Bernama Gajah Mada memiliki keberanian yang tinggi dan tingkat penasaran yang tinggi. Saksikan perjalanan Gajah Mada belajar ilmu kanuragan dan ilmu budi pekerti luhur Bersama Eyang Wungku, SEGERA tayang hanya di RTV  #programbaru #gajahmada #programrtv https://t.co/bI2Uix5MMh;0;1;2;2;in;85737051;1507175523918753800;langitRTV;https://twitter.com/langitRTV/status/1507175523918753800,,,,,,,,,,,,
Fri Mar 25 01:17:45 +0000 2022;1507164803457974278;@xxsunflower_hc @kadal_gurunnn @dnesaa_ @adindagrrdn @ddablllue_ @addicthurts @tanyakanrl Jokam berbuat baik pada orang di luar Jokam, terutama pejabat dan public figure dengan sebutan “budi luhur”. Ini dilakukan agar Jokam disangka baik dan tak dimusuhi masyarakat.;0;1;0;0;in;1909967503;1506987949417984000;kakigajah1971;https://twitter.com/kakigajah1971/status/1507164803457974278,,,,,,,,,,,,
Thu Mar 24 19:15:09 +0000 2022;1507073553367126042;@sbmptnfess Budiluhur;0;0;0;0;et;1481585333691387906;1507047100605173763;oohliv;https://twitter.com/oohliv/status/1507073553367126042,,,,,,,,,,,,,
Thu Mar 24 13:42:40 +0000 2022;1506989878810013702;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1506989878810013702;Jokamlicious;https://twitter.com/Jokamlicious/status/1506989878810013702,,,,,,,,,,,,,
Thu Mar 24 07:30:02 +0000 2022;1506896105333989383;@GhulamGrax Pada zaman cemerlang budaya Indonesia Jaya bertahta permata pujaan negara Penyuluh jiwa budi satria nan perwira Itulah Sri Maharaja Brawijaya mulia Ooh, Brawijaya luhur citanya, luhur tujuannya Ooh, Brawijaya lambang abadi, kebangunan/keagungan Indonesia;0;1;0;1;in;1492590050550632448;1506882824456273922;BreadHead_Gang;https://twitter.com/BreadHead_Gang/status/1506896105333989383,,,,,,,,,
Thu Mar 24 07:17:11 +0000 2022;1506892870153764865;Ini Penampakan Motor Listrik BL-SEV01 Buatan Universitas Budi Luhur https://t.co/C1VXuxGCMb;0;0;0;0;in;155169715;1506892870153764865;soloposdotcom;https://twitter.com/soloposdotcom/status/1506892870153764865,,,,,,,,,,,,,
Thu Mar 24 04:23:56 +0000 2022;1506849271588573187;UBL pajang motor listrik BL-SEV01 di pameran UKM Mandalika 2022 - Universitas Budi Luhur (UBL) memajang sepeda motor listrik BL-SEV01 pada pameran UKM MotoGP Mandalika 2022 18-20 Maret lalu.  Tentunya kami sangat bangga bisa menjadi bagian dari perhelat… https://t.co/03E96gRrF3 https://t.co/kgZOr1Hp5Z;0;0;0;0;in;160049241;1506849271588573187;bengklmahaputra;https://twitter.com/bengklmahaputra/status/1506849271588573187,,,,,,,,,,,,,
Thu Mar 24 03:34:46 +0000 2022;1506836897129463809;Rambut gondrong dikuncir masuk U Budi Luhur ngikut temen abang, udah kaya senior anjir gua diliatin mulu.;0;0;0;0;in;1162249248697511936;1506836897129463809;Randitamaaa;https://twitter.com/Randitamaaa/status/1506836897129463809,,,,,,,,,,,,
Thu Mar 24 03:31:16 +0000 2022;1506836016795070474;Motor Listrik Universitas Budi Luhur Tampil di MotoGP Mandalika https://t.co/9zUxo5H5Qk #DapurPacuid;0;0;0;0;in;985879533550108674;1506836016795070474;dapurpacuid;https://twitter.com/dapurpacuid/status/1506836016795070474,,,,,,,,,,,,,
Thu Mar 24 00:58:04 +0000 2022;1506797463432171527;Motor listrik BL-SEV01 buatan Universitas Budi Luhur ikut pameran di Sirkuit Mandalika, bertepatan dengan seri kedua MotoGp 2022. https://t.co/h5YmubtnFb;0;0;0;1;in;23343960;1506797463432171527;kompascom;https://twitter.com/kompascom/status/1506797463432171527,,,,,,,,,,,,
Thu Mar 24 00:48:02 +0000 2022;1506794936183955457;Motor Listrik Budi Luhur Ikut Mejeng di Sirkuit Mandalika https://t.co/NOkw1mDIrE;0;0;0;0;in;3042677100;1506794936183955457;KompasOtomotif;https://twitter.com/KompasOtomotif/status/1506794936183955457,,,,,,,,,,,,,
Thu Mar 24 00:16:11 +0000 2022;1506786920390873092;Motor Listrik Universitas Budi Luhur Tampil di MotoGP Mandalika https://t.co/9zUxo5Zf4s #DapurPacuid;0;0;0;0;in;985879533550108674;1506786920390873092;dapurpacuid;https://twitter.com/dapurpacuid/status/1506786920390873092,,,,,,,,,,,,,
Wed Mar 23 22:00:16 +0000 2022;1506752717149990913;@tjhinfar @KRMTRoySuryo2 Kelompok mereka di biayai amerika buat bikin gaduh di negri sendiri..emng gak punya budi perkerti dan nilai luhur;0;0;0;0;in;126217345;1506478793913167872;sabdopalon77;https://twitter.com/sabdopalon77/status/1506752717149990913,,,,,,,,,,,,,
Wed Mar 23 20:42:40 +0000 2022;1506733187069734915;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1506733187069734915;Jokamlicious;https://twitter.com/Jokamlicious/status/1506733187069734915,,,,,,,,,,,,,
Wed Mar 23 15:07:52 +0000 2022;1506648933808078848;@convomf Kangen sama aku aja ya mas budi luhur yang berbeda-beda dan bersosialisasi yang berbeda-beda dan bersosialisasi yang berbeda-beda dan bersosialisasi yang berbeda-beda dan bersosialisasi yang berbeda-beda dan bersosialisasi yang berbeda-beda dan bersosialisasi yang berbeda-beda;0;0;0;0;in;1087814067115384832;1506614242673557505;ngangkanglo;https://twitter.com/ngangkanglo/status/1506648933808078848,,,,,,,,,,,,,
Wed Mar 23 11:29:26 +0000 2022;1506593962072571904;Gelar bangsawan memang tidak menjamin seseorang punya budi pekerti  luhur sesuai gelar yg disandang nya. Kasian sekali ibu yg telah melahirkannya....;0;0;0;0;in;1403275030423695360;1506593962072571904;HerlandoDicky;https://twitter.com/HerlandoDicky/status/1506593962072571904,,,,,,,,,,,,,
Wed Mar 23 04:40:03 +0000 2022;1506490937941274626;SMPN 115 Jakarta Berjaya di Budi Luhur Basketball Competition 2022 https://t.co/uQ0rAd0W5G;0;0;0;1;in;47596019;1506490937941274626;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1506490937941274626,,,,,,,,,,,,,
Wed Mar 23 03:42:39 +0000 2022;1506476494243069955;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1506476494243069955;Jokamlicious;https://twitter.com/Jokamlicious/status/1506476494243069955,,,,,,,,,,,,,
Tue Mar 22 23:46:46 +0000 2022;1506417129985257472;@yusuf_dumdum Akan berapa lagi korban berjatuhan seperti orang ini...akibat pemahaman keyakinan dan pengajaran yang salah ...jauh dari pemikiran budi pekerti budaya kita yang luhur;0;0;0;1;in;389230077;1506198406712102918;Srinthiel;https://twitter.com/Srinthiel/status/1506417129985257472,,,,,,,,,,,,,
Tue Mar 22 10:42:40 +0000 2022;1506219807154204672;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1506219807154204672;Jokamlicious;https://twitter.com/Jokamlicious/status/1506219807154204672,,,,,,,,,,,,,
Tue Mar 22 09:21:48 +0000 2022;1506199453329666050;@orakariq mahasiswa budi luhur;0;0;0;0;in;77995918;1506197688118919172;starburstreamm;https://twitter.com/starburstreamm/status/1506199453329666050,,,,,,,,,,,,,
Tue Mar 22 09:04:57 +0000 2022;1506195216172486659;KRIMINOLOGI FAIR 2021 GENDER BASED ISSUE: COME AS YOU ARE”  ‼️KRIMNIGHT FESTIVAL‼️  •Pelaksanaan Acara• 🗓 : Sabtu, 26 Maret 2022 📍 : Cafe Dokterandus - Universitas Budi Luhur ⏰ : 16.00 WIB - Selesai  ☎️ +62 821-1528-7842 (Desti) https://t.co/CxgcTH2lHU;0;0;0;0;in;36908999;1506195216172486659;radiountar;https://twitter.com/radiountar/status/1506195216172486659,,,,,,,,,,,,
Tue Mar 22 04:17:22 +0000 2022;1506122841955385347;@SembiringGabby @mahasiswigenz @andiarman92 Sabar bu jagan marah trus mengeluarkan statment kotor. Perlu di pahami  leluhur bangsa ini tidak mengajarkan kata kata kasar bangsa ini sangat menjunjung tinggi nilai nila tata krama sopan santun budi pekerti luhur dan baik;0;2;0;0;in;1486200066897756166;1505780540145692675;Figo1Indra;https://twitter.com/Figo1Indra/status/1506122841955385347,,,,,,,,,,,,,
Mon Mar 21 17:42:39 +0000 2022;1505963109579915266;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1505963109579915266;Jokamlicious;https://twitter.com/Jokamlicious/status/1505963109579915266,,,,,,,,,,,,,
Mon Mar 21 13:40:34 +0000 2022;1505902186492235779;🎓Perguruan Tinggi yang Memiliki Jurusan Kriminologi🎓  -Universitas Indonesia (Akreditasi A) -Universitas Budi Luhur (Akreditasi B) -Universitas Islam Riau (Akreditasi B);0;1;0;0;in;116979967;1505902168234405894;rbdigital_id;https://twitter.com/rbdigital_id/status/1505902186492235779,,,,,,,,,,,,,
