created_at,full_text,clean_tweet,stopword_tweet,stemmer_tweet,label_inset,label_senti
2022-01-20 00:51:50,Just posted a photo @ Smks Budi Luhur Sintang https://t.co/Jgrwtm1OFa,just posted a photo smks budi luhur sintang https t co jgrwtm ofa,just posted photo smks budi luhur sintang https t co jgrwtm ofa,just posted photo smks budi luhur sintang https t co jgrwtm ofa,neg,neg
2022-01-19 19:12:53,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-19 12:41:39,Just posted a photo @ Apartemen Gateway Budi Luhur https://t.co/AIz3JoyeuA,just posted a photo apartemen gateway budi luhur https t co aiz joyeua,just posted photo apartemen gateway budi luhur https t co aiz joyeua,just posted photo apartemen gateway budi luhur https t co aiz joyeua,neg,neg
2022-01-19 10:48:01,Berbagi &amp  tolong menolong dari Bapak dosen wawasan budi luhur🙏  https://t.co/ZSf829NMam,berbagi amp tolong menolong dari bapak dosen wawasan budi luhur https t co zsf nmam,berbagi amp menolong dosen wawasan budi luhur https t co zsf nmam,bagi amp tolong dosen wawas budi luhur https t co zsf nmam,neg,neg
2022-01-19 08:03:24,Kabupaten Katingan Akan Terima Terima Bantuan 58 Kursi Roda Dari BRSPDM Budi Luhur https://t.co/e062dxpscy,kabupaten katingan akan terima terima bantuan kursi roda dari brspdm budi luhur https t co e dxpscy,kabupaten katingan terima terima bantuan kursi roda brspdm budi luhur https t co e dxpscy,kabupaten katingan terima terima bantu kursi roda brspdm budi luhur https t co e dxpscy,neg,neg
2022-01-19 02:13:01,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-18 17:01:57,"salah satu budi yang paling luhur adalah kejujuran, hadapilah walaupun itu sulit  -kasino",salah satu budi yang paling luhur adalah kejujuran hadapilah walaupun itu sulit kasino,budi luhur kejujuran hadapilah sulit kasino,budi luhur jujur hadap sulit kasino,pos,pos
2022-01-18 15:09:39,@xjihanss Ih gila sodara gw udah di cap orang pinter Ampe tugas di jiplak gila sih pencapaian tinggi sih predikat orang pinter se Budi luhur,ih gila sodara gw udah di cap orang pinter ampe tugas di jiplak gila sih pencapaian tinggi sih predikat orang pinter se budi luhur,ih gila sodara gw cap pinter ampe tugas jiplak gila pencapaian predikat pinter budi luhur,ih gila sodara gw cap pinter ampe tugas jiplak gila capai predikat pinter budi luhur,neg,pos
2022-01-18 13:19:11,"@jamallaoedin Betul ulama Bukan karena jubah/dasternya. Bukan surbannya Bukan jenggotnya Bukan turunannya Tp  Ilmu,ahklaq dan budi pekertinya yg luhur.",betul ulama bukan karena jubah dasternya bukan surbannya bukan jenggotnya bukan turunannya tp ilmu ahklaq dan budi pekertinya yg luhur,ulama jubah dasternya surbannya jenggotnya turunannya ilmu ahklaq budi pekertinya luhur,ulama jubah daster surbannya jenggot turun ilmu ahklaq budi pekerti luhur,pos,neg
2022-01-18 12:54:27,Kabupaten Katingan melalui Dinas Sosial mendapat bantuan 58 Kursi Roda Dari BRSPDM Budi Luhur https://t.co/R6XhM2MPfi,kabupaten katingan melalui dinas sosial mendapat bantuan kursi roda dari brspdm budi luhur https t co r xhm mpfi,kabupaten katingan dinas sosial bantuan kursi roda brspdm budi luhur https t co r xhm mpfi,kabupaten katingan dinas sosial bantu kursi roda brspdm budi luhur https t co r xhm mpfi,neg,neg
2022-01-18 11:53:32,Just posted a photo @ Apartemen Gateway Budi Luhur https://t.co/fXvWBE4Wep,just posted a photo apartemen gateway budi luhur https t co fxvwbe wep,just posted photo apartemen gateway budi luhur https t co fxvwbe wep,just posted photo apartemen gateway budi luhur https t co fxvwbe wep,neg,neg
2022-01-18 07:03:06,@shokjo budi luhur deket sekolah gue…,budi luhur deket sekolah gue,budi luhur deket sekolah,budi luhur deket sekolah,pos,neg
2022-01-17 16:12:55,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-17 12:02:09,"Plt. Bupati Bekasi dalam sambutannya mengucapkan selamat atas dibangunnya gedung baru Klinik Budi Luhur, yang diharapkan kedepannya akan dapat melayani masyarakat Kabupaten Bekasi secara optimal dan prima.  #pemkabbekasi #diskominfosantikkabbekasi #klinikbudiluhur",plt bupati bekasi dalam sambutannya mengucapkan selamat atas dibangunnya gedung baru klinik budi luhur yang diharapkan kedepannya akan dapat melayani masyarakat kabupaten bekasi secara optimal dan prima pemkabbekasi diskominfosantikkabbekasi klinikbudiluhur,plt bupati bekasi sambutannya selamat dibangunnya klinik budi luhur diharapkan kedepannya melayani masyarakat kabupaten bekasi optimal prima pemkabbekasi diskominfosantikkabbekasi klinikbudiluhur,plt bupati bekas sambut selamat bangun klinik budi luhur harap depan layan masyarakat kabupaten bekas optimal prima pemkabbekasi diskominfosantikkabbekasi klinikbudiluhur,pos,neg
2022-01-17 12:02:09,"Turut hadir dalam acara tersebut Pimpinan Klinik Budi Luhur, Ahmad Syahlani. Acara peresmian ini, ditandai dengan penandatangan prasasti dan pengguntingan pita sebagai tanda diresmikannya Klinik Budi Luhur.",turut hadir dalam acara tersebut pimpinan klinik budi luhur ahmad syahlani acara peresmian ini ditandai dengan penandatangan prasasti dan pengguntingan pita sebagai tanda diresmikannya klinik budi luhur,hadir pimpinan klinik budi luhur ahmad syahlani peresmian ditandai penandatangan prasasti pengguntingan pita tanda diresmikannya klinik budi luhur,hadir pimpin klinik budi luhur ahmad syahlani resmi tanda penandatangan prasasti gunting pita tanda resmi klinik budi luhur,neg,pos
2022-01-17 12:02:08,Plt. Bupati Bekasi Hadiri Peresmian Gedung Baru Klinik Budi Luhur. https://t.co/MDR1NN9KtN,plt bupati bekasi hadiri peresmian gedung baru klinik budi luhur https t co mdr nn ktn,plt bupati bekasi hadiri peresmian klinik budi luhur https t co mdr nn ktn,plt bupati bekas hadir resmi klinik budi luhur https t co mdr nn ktn,pos,neg
2022-01-17 09:40:18,@Mochacyno Tp aku ga hapal rute transjkt ya ri kek nya ada sih transjkt ke ciledug atau budiluhur sana,tp aku ga hapal rute transjkt ya ri kek nya ada sih transjkt ke ciledug atau budiluhur sana,ga hapal rute transjkt ri kek transjkt ciledug budiluhur,ga hapal rute transjkt ri kek transjkt ciledug budiluhur,neg,neg
2022-01-17 07:39:00,Alhamdulillah telah dilaksanakan dengan lancar acara Bakti Sosial Himpunan Mahasiswa Teknik Informatika Universitas Budi Luhur pada tanggal 8 Januari 2022 yang berlokasi di Yayasan Obama Indonesia (Yoi Skul) Jakarta. https://t.co/CIDxS47TMa,alhamdulillah telah dilaksanakan dengan lancar acara bakti sosial himpunan mahasiswa teknik informatika universitas budi luhur pada tanggal januari yang berlokasi di yayasan obama indonesia yoi skul jakarta https t co cidxs tma,alhamdulillah dilaksanakan lancar bakti sosial himpunan mahasiswa teknik informatika universitas budi luhur januari berlokasi yayasan obama indonesia skul jakarta https t co cidxs tma,alhamdulillah laksana lancar bakti sosial himpun mahasiswa teknik informatika universitas budi luhur januari lokasi yayasan obama indonesia skul jakarta https t co cidxs tma,pos,neg
2022-01-17 07:14:54,Selamat Ulang Tahun yang ke 5th anakku #KAISCO  17.01.2017 LUHUR BUDI JEMBAR PANGABISA https://t.co/r9cpGJpaF3,selamat ulang tahun yang ke th anakku kaisco luhur budi jembar pangabisa https t co r cpgjpaf ,selamat ulang th anakku kaisco luhur budi jembar pangabisa https t co r cpgjpaf,selamat ulang th anak kaisco luhur budi jembar pangabisa https t co r cpgjpaf,pos,pos
2022-01-16 23:13:01,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-16 15:04:23,gue masih optimis membangun OA Genk Motor Macho yang taat peraturan dan norma masyarakat serta menjunjung tinggi nilai2 budi luhur dan adat istiadat,gue masih optimis membangun oa genk motor macho yang taat peraturan dan norma masyarakat serta menjunjung tinggi nilai budi luhur dan adat istiadat,optimis membangun oa genk motor macho taat peraturan norma masyarakat menjunjung nilai budi luhur adat istiadat,optimis bangun oa genk motor macho taat atur norma masyarakat junjung nilai budi luhur adat istiadat,pos,pos
2022-01-16 13:50:49,@Setiabudi666 univ budi luhur?,univ budi luhur,univ budi luhur,univ budi luhur,neg,neg
2022-01-16 12:30:20,"@pns_it Pokoknya apa aja boleh asal ada kearifan lokal dan budi luhur bangsa, dan produknya harus ada embel2 merah putih atau merdeka",pokoknya apa aja boleh asal ada kearifan lokal dan budi luhur bangsa dan produknya harus ada embel merah putih atau merdeka,pokoknya kearifan lokal budi luhur bangsa produknya embel merah putih merdeka,pokok arif lokal budi luhur bangsa produk embel merah putih merdeka,pos,neg
2022-01-16 06:12:54,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-16 03:02:22,"Jadi tadi gue naik tj dari budi luhur, mau ke blok m. Tapi gatau kalo csw udah buka. Eh temen w ngasih tau turun csw aja, udah kelewatan bgt, baca chatnya gua udh sampe tendean.",jadi tadi gue naik tj dari budi luhur mau ke blok m tapi gatau kalo csw udah buka eh temen w ngasih tau turun csw aja udah kelewatan bgt baca chatnya gua udh sampe tendean,tj budi luhur blok m gatau csw buka temen w ngasih tau turun csw kelewatan baca chatnya sampe tendean,tj budi luhur blok m gatau csw buka temen w ngasih tau turun csw lewat baca chatnya sampe tendean,neg,neg
2022-01-16 02:39:32,"Apalagi jokam terbalut kebohongan budi luhur, fathonah dan bithonah. Dilihat dr kacamata org awam, mrk baik banget. Aktif di masyarakat &amp  lingkungan. Kegiatannya memberdayakan generasi muda, dll.  Susah bgt utk lihat kesesatan mrk, kalo agama islam yg bener aja kita ga ngerti.",apalagi jokam terbalut kebohongan budi luhur fathonah dan bithonah dilihat dr kacamata org awam mrk baik banget aktif di masyarakat amp lingkungan kegiatannya memberdayakan generasi muda dll susah bgt utk lihat kesesatan mrk kalo agama islam yg bener aja kita ga ngerti,jokam terbalut kebohongan budi luhur fathonah bithonah kacamata org awam mrk aktif masyarakat amp lingkungan kegiatannya memberdayakan generasi muda susah lihat kesesatan mrk agama islam bener ga ngerti,jokam balut bohong budi luhur fathonah bithonah kacamata org awam mrk aktif masyarakat amp lingkung giat daya generasi muda susah lihat sesat mrk agama islam bener ga ngerti,neg,neg
2022-01-16 02:27:40,@nagotejena @ezash Dan budi pekerti yang luhur!,dan budi pekerti yang luhur,budi pekerti luhur,budi pekerti luhur,neg,neg
2022-01-16 01:11:45,"@bbibaim @ummuputri_ Ya, bapak harus selalu berhati-hati, karena aqidah di LDII ada yang namanya Fathonah, Bithonah dan Budi Luhur. Bithonah itu membolehkan untuk berbohong.",ya bapak harus selalu berhati hati karena aqidah di ldii ada yang namanya fathonah bithonah dan budi luhur bithonah itu membolehkan untuk berbohong,berhati hati aqidah ldii namanya fathonah bithonah budi luhur bithonah membolehkan berbohong,hati hati aqidah ldii nama fathonah bithonah budi luhur bithonah boleh bohong,neg,neg
2022-01-15 17:23:03,Strada Budi Luhur,strada budi luhur,strada budi luhur,strada budi luhur,neg,neg
2022-01-15 14:27:11,egas ya Allah budi pekerti luhur seperti abangnya 🥺,egas ya allah budi pekerti luhur seperti abangnya ,egas allah budi pekerti luhur abangnya,egas allah budi pekerti luhur abang,pos,neg
2022-01-15 13:12:53,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-01-15 12:16:38,jisung as koor sekbid budi pekerti luhur https://t.co/couKIRMew2,jisung as koor sekbid budi pekerti luhur https t co coukirmew ,jisung as koor sekbid budi pekerti luhur https t co coukirmew,jisung as koor sekbid budi pekerti luhur https t co coukirmew,neg,neg
2022-01-15 08:53:32,@infotwitwor_ Pangkas Rambut Budi Luhur,pangkas rambut budi luhur,pangkas rambut budi luhur,pangkas rambut budi luhur,neg,neg
2022-01-15 08:52:58,"Turut hadir dalam acara tersebut Pimpinan Klinik Budi Luhur, Ahmad Syahlani. Acara peresmian ini, ditandai dengan penandatangan prasasti dan pengguntingan pita sebagai tanda diresmikannya Klinik Budi Luhur. https://t.co/zgstEFHJWC",turut hadir dalam acara tersebut pimpinan klinik budi luhur ahmad syahlani acara peresmian ini ditandai dengan penandatangan prasasti dan pengguntingan pita sebagai tanda diresmikannya klinik budi luhur https t co zgstefhjwc,hadir pimpinan klinik budi luhur ahmad syahlani peresmian ditandai penandatangan prasasti pengguntingan pita tanda diresmikannya klinik budi luhur https t co zgstefhjwc,hadir pimpin klinik budi luhur ahmad syahlani resmi tanda penandatangan prasasti gunting pita tanda resmi klinik budi luhur https t co zgstefhjwc,neg,pos
2022-01-15 08:52:56,"Selamat berakhir pekan, Warganet.. Plt. Bupati Bekasi, Akhmad Marjuki menghadiri acara peresmian Gedung Baru Klinik Budi Luhur yang berlokasi di Desa Sukadanau, Kecamatan Cikarang Barat, pada Sabtu (15/1). https://t.co/0kezZClyGN",selamat berakhir pekan warganet plt bupati bekasi akhmad marjuki menghadiri acara peresmian gedung baru klinik budi luhur yang berlokasi di desa sukadanau kecamatan cikarang barat pada sabtu https t co kezzclygn,selamat warganet plt bupati bekasi akhmad marjuki menghadiri peresmian klinik budi luhur berlokasi desa sukadanau kecamatan cikarang https t co kezzclygn,selamat warganet plt bupati bekas akhmad marjuki hadir resmi klinik budi luhur lokasi desa sukadanau camat cikarang https t co kezzclygn,pos,pos
2022-01-15 06:14:48,"Last but not least, mimin mau ngingetin kalau Blutizen bener-bener tertarik dengan teknologi seperti Metaverse, Blutizen harus join Teknik Informatika Universitas Budi Luhur 😉 https://t.co/QUxZYYoraA",last but not least mimin mau ngingetin kalau blutizen bener bener tertarik dengan teknologi seperti metaverse blutizen harus join teknik informatika universitas budi luhur https t co quxzyyoraa,last but not least mimin ngingetin blutizen bener bener tertarik teknologi metaverse blutizen join teknik informatika universitas budi luhur https t co quxzyyoraa,last but not least mimin ngingetin blutizen bener bener tarik teknologi metaverse blutizen join teknik informatika universitas budi luhur https t co quxzyyoraa,pos,neg
2022-01-15 03:52:16,"Setuju, contohnya kita punya Universitas Budi Luhur. Negara lain ga punya.",setuju contohnya kita punya universitas budi luhur negara lain ga punya,setuju universitas budi luhur negara ga,tuju universitas budi luhur negara ga,neg,neg
2022-01-15 03:41:38,"@TofaTofa_id Budaya itu berkembang dan bisa berubah karena akal budi, karena pemikaran, kemudian hasil olah akal budi maka menjadi kebiasaan, adat istiadat, maka sesungguhnya budaya itu tidak statis dan terus berkembang.  Budaya Minang adalah Nilai Luhur budaya nusantara yg diakui dunia",budaya itu berkembang dan bisa berubah karena akal budi karena pemikaran kemudian hasil olah akal budi maka menjadi kebiasaan adat istiadat maka sesungguhnya budaya itu tidak statis dan terus berkembang budaya minang adalah nilai luhur budaya nusantara yg diakui dunia,budaya berkembang berubah akal budi pemikaran olah akal budi kebiasaan adat istiadat sesungguhnya budaya statis berkembang budaya minang nilai luhur budaya nusantara diakui dunia,budaya kembang ubah akal budi pemikaran olah akal budi biasa adat istiadat sungguh budaya statis kembang budaya mang nilai luhur budaya nusantara aku dunia,pos,pos
